Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_71_0_0,fill_per_m_1_71_0_0,fill_ratio_2,distance_from_136_0_0,fill_per_m_2_136_0_0,fill_ratio_3,distance_from_176_0_0,fill_per_m_3_176_0_0,fill_ratio_4,distance_from_196_0_0,fill_per_m_4_196_0_0
1,76.711141,30.68668,0.6057748193568872,13649.9,0.004437943276924279,0.6345874556007204,3116.3,0.020363490536877717,0.6345874556007204,3923.3,0.016174838926432348,0.6567949204548951,4698.8,0.013977928842574596,0.6674467005349091,4238.8,0.015746123915610765
1,76.702706,30.711971,0.11976213181925122,15711.6,0.0007622529329874183,0.12091475547448123,2178.6,0.005550112708825908,0.18177176677432746,1360.9,0.013356732072476117,0.18177176677432746,2988.8,0.006081764145286652,0.26258404253251355,1676.4,0.01566356731880897
1,76.721516,30.695976,0.7891712386073383,12605.5,0.006260531026990902,0.7891712386073383,4216.5,0.018716263218483062,0.8014634316213067,5023.5,0.015954283499976248,0.8058408891536687,6636.4,0.01214274138318469,0.8249978423350771,5339.0,0.01545229148408086
1,76.720789,30.68214,0.7133495858845524,12427.0,0.005740320156792085,0.7297348872995716,3822.2,0.019092012121280193,0.7304519602065864,4629.2,0.015779226652695637,0.7514655068769163,6242.0,0.012038857848076198,0.7638645983112307,4944.7,0.015448148488507505
1,76.696593,30.678177,0.5707783046689119,15643.5,0.0036486611350970807,0.6084296549962268,3455.2,0.017609100920242732,0.6328694753142482,5294.7,0.011952886382878128,0.6328694753142482,4085.2,0.015491762344909631,0.6328694753142482,4132.4,0.015314816458093319
1,76.69422,30.726219,0.6203095513534647,17779.4,0.003488922862152067,0.6346217713057802,5389.0,0.011776243668691413,0.667506493020804,4624.4,0.014434445398771822,0.6806812828685502,5877.7,0.011580742175826433,0.6972127846495123,4565.3,0.015272003694160563
1,76.707906,30.702046,0.34825546702330035,14376.2,0.002422444505664225,0.35802625339054983,952.3,0.03759595226195,0.39395369341491887,1753.5,0.022466706211287074,0.438654596382966,4861.7,0.009022658666371147,0.48888471807892014,3285.2,0.014881429382653117
1,76.706071,30.686267,0.5899176868546331,14560.2,0.004051576811133315,0.5966289276156685,1984.0,0.030072022561273615,0.6131160817072645,2785.2,0.022013359245557394,0.6221539899142388,4259.8,0.014605239445848132,0.6265864330292215,4316.9,0.014514731243003579
1,76.704665,30.674897,0.6675577385210272,14694.5,0.004542908833380021,0.6675577385210272,5059.5,0.013194144451448309,0.6675577385210272,4433.9,0.015055768928505993,0.6675577385210272,4587.4,0.014551984534181175,0.6742240278836985,4651.8,0.0144938309446601
1,76.708514,30.719551,0.32749735217791465,14822.7,0.002209431157467362,0.3507454992752019,3610.1,0.009715672675970247,0.3986626639903039,2801.4,0.01423083686693453,0.4477217557913363,4429.3,0.01010818313935241,0.4477217557913363,3116.9,0.014364328524859197
1,76.729384,30.700394,0.7474709381337565,11699.0,0.006389186581192893,0.7722788531862953,4597.3,0.016798530728607992,0.7789844612323207,5404.3,0.014414160228564673,0.7943675984215779,7017.1,0.011320454296241721,0.8015776242138395,5719.8,0.014014084831879428
1,76.71159,30.660789,0.9041586944937484,15090.4,0.005991615162578516,0.9041586944937484,5454.5,0.016576380868892626,0.9041586944937484,6255.7,0.014453357649723426,0.9041586944937484,6409.5,0.014106540205846764,0.9067367623991115,6474.0,0.014005819623094091
1,76.702343,30.687719,0.5139894891598108,15061.2,0.0034126728890115712,0.5286367706176552,2108.5,0.025071698867330103,0.5390997221258248,2909.7,0.01852767371639086,0.5432206777068976,4044.4,0.013431428090863852,0.5706283756400847,4108.9,0.013887618964688476
1,76.716714,30.6946,0.4591357562382613,14373.3,0.0031943656379416095,0.5020817395905063,3131.3,0.016034290537173257,0.5090582304643144,2485.9,0.020477824146760304,0.5099357365789732,5594.0,0.009115762184107493,0.5498674034974871,4017.6,0.013686464643007943
1,76.722183,30.687605,0.6408747448032146,12300.7,0.005210067270994452,0.6600013763912346,3899.3,0.016926150242126393,0.6787709045569118,3441.6,0.019722539067785674,0.6787709045569118,6549.8,0.010363231007922559,0.6797855434299993,4973.3,0.013668701735869529
1,76.71782,30.664171,0.8967884099060118,15287.2,0.005866269885302814,0.8985521678681972,7067.5,0.012713861589928507,0.9044008025311161,6561.7,0.01378302577885481,0.910069260722928,6715.6,0.013551570384223718,0.913598984291842,6780.0,0.013474911272741032
1,76.712171,30.668876,0.6903948286293653,14105.3,0.004894577418625377,0.7154689602891176,5885.6,0.012156262068253322,0.7390776900991568,6692.7,0.011043042271417468,0.7390776900991568,5578.4,0.013248918867402067,0.757211318005895,5642.8,0.013419070638794483
1,76.728938,30.692466,0.890527280739895,11347.0,0.007848129732439367,0.9003444156971248,5733.5,0.015703225180031824,0.9092591281831817,6540.5,0.013901981930787885,0.9112900687328782,8153.3,0.011176947600761388,0.9124673892748006,6856.0,0.013309034265968505
1,76.726352,30.694305,0.6459172413316012,11728.2,0.0055073859699834695,0.6638908496529314,4310.1,0.01540314261044828,0.6729213415509683,5117.1,0.013150443445525167,0.6771574982211994,6729.9,0.01006192511361535,0.6946328445304288,5432.6,0.012786379349306572
1,76.704947,30.690631,0.40348286621239704,14243.4,0.002832770730390195,0.412530532664973,1667.3,0.02474242983656049,0.4520021798837945,2468.5,0.018310803317147843,0.5001776715006259,4019.3,0.012444397569244044,0.5054223161113086,4000.2,0.012634926156474892
1,76.696064,30.715001,0.14707348092903794,16383.6,0.0008976872050650524,0.18564434834749607,3221.4,0.005762846847566154,0.2567331858507433,2422.6,0.010597423670880181,0.2924535912759906,3670.0,0.007968762705067864,0.2967237813046439,2357.6,0.01258584074078062
1,76.6847,30.693087,0.25824438829895835,17177.1,0.0015034225119429845,0.2666438838950024,2963.9,0.008996385974391929,0.2824066680187479,2472.2,0.011423293747218993,0.31171699823133303,1829.2,0.01704116544015597,0.31171699823133303,2517.2,0.01238348157601037
1,76.700611,30.666119,0.7040797680992236,15260.8,0.004613649140931168,0.7217059235241995,5175.7,0.013944122022609492,0.7217059235241995,5976.9,0.012074920502671945,0.7217059235241995,6130.7,0.011771998687330965,0.7412551075476167,6195.2,0.011964990759743296
1,76.726498,30.678517,0.6334008543167258,12206.4,0.005189088136688342,0.6457407383986484,4657.3,0.013865130835433585,0.6457407383986484,4235.9,0.015244475516387272,0.6457407383986484,7344.1,0.008792646320156975,0.6746942688481828,5767.6,0.011698007296764389
1,76.711345,30.704868,0.26924323094938096,14094.6,0.0019102580488228184,0.31208237274594913,1963.6,0.01589337811906443,0.31208237274594913,2770.6,0.011264071780334554,0.3461945386547738,4383.4,0.007897854146433679,0.35662565697343174,3086.1,0.011555868473913086
1,76.679274,30.692858,0.07586332810866392,17668.1,0.0004293802282569372,0.14516992542513962,2995.9,0.004845619861315118,0.14516992542513962,2504.2,0.005797057959633402,0.22528703518894153,930.0,0.02422441238590769,0.2945540596806884,2549.2,0.011554764619515472
1,76.690413,30.677268,0.5371065418185478,16180.2,0.0033195296833076707,0.5371065418185478,3992.0,0.013454572690845386,0.5379578342050831,5831.5,0.00922503359693189,0.5379578342050831,4622.0,0.011639070406860302,0.5384092885554043,4669.1,0.011531329133139239
1,76.698191,30.688447,0.25243694434402075,15279.8,0.0016520958673805991,0.3074907946544057,2532.1,0.012143706593515489,0.30825226591104576,4371.6,0.0070512459033545095,0.30825226591104576,3162.1,0.009748340214131299,0.3637116243929467,3209.2,0.011333404723698952
1,76.70779,30.689305,0.39654278232127016,14332.9,0.0027666611943240388,0.3985663212980349,1756.7,0.022688354374567933,0.4131915158371167,2557.9,0.016153544541894393,0.4267274160927403,4108.7,0.010385947284852638,0.46321221745600255,4089.6,0.011326589824334961
1,76.680322,30.696429,0.13637147558676976,17853.7,0.0007638275292335469,0.18651274161098358,3587.7,0.005198671617219488,0.2263268387971038,2689.8,0.00841426272574555,0.29021806439547815,1211.6,0.023953290227424744,0.3053438513264134,2734.9,0.011164717222802054
1,76.70228,30.670065,0.5326172664550232,14986.2,0.003554051503750271,0.5707837142781753,5815.6,0.009814700362441971,0.5872286438793929,6622.6,0.008867040797864779,0.6153029067506345,5495.2,0.011197097589726207,0.6183257986953785,5542.3,0.011156483746736527
1,76.707739,30.67142,0.4625347161331479,13850.9,0.0033393838388346454,0.49174879541267486,5631.2,0.008732575568487621,0.4943625185777002,6438.2,0.0076785828116197104,0.5024911414728579,5133.8,0.00978789866128127,0.5458226269295879,5180.9,0.010535285894913779
1,76.718126,30.698031,0.43747492202372906,13487.1,0.003243654470002662,0.4440507299702036,2401.3,0.01849209719611059,0.493678748585153,3202.5,0.01541541759828737,0.493678748585153,6310.7,0.007822884126723708,0.493678748585153,4734.3,0.010427703115247301
1,76.708249,30.663889,0.6279003894909078,15191.4,0.004133262171300261,0.6279003894909078,6971.7,0.009006417222354774,0.6627597876025154,7778.7,0.008520187018428728,0.6627597876025154,6373.2,0.010399168198118928,0.6684079737639081,6437.7,0.010382713915900215
1,76.716966,30.691124,0.35609672589784624,13365.3,0.002664337694611017,0.40897775263370817,3535.5,0.011567748624910428,0.40897775263370817,4342.5,0.009418025391680096,0.44789372094393626,5955.3,0.007520926249625313,0.4785556913070901,4658.0,0.010273844811229928
1,76.711957,30.701618,0.2785903390319586,13813.6,0.0020167830184163334,0.30750814749856026,2235.8,0.013753830731664739,0.31939679816788186,3193.3,0.010002091822499667,0.3375708277335819,4870.8,0.006930500692567583,0.3423534609634847,3502.6,0.009774266572360094
1,76.719086,30.677919,0.3456672833238632,12988.3,0.0026613743393967123,0.40105342608260214,4768.6,0.008410297070054149,0.4472269484050692,3823.0,0.011698324572457995,0.4776768593795866,6931.1,0.006891790038804613,0.4911362329407183,5354.7,0.009172058807042752
1,76.737485,30.676334,0.6220867002278735,9782.2,0.006359374171739215,0.6371221924546927,5021.8,0.012687127971139685,0.6572320823089696,5823.1,0.011286635680461773,0.6661356086661588,8931.2,0.00745852302788157,0.6737628989823493,7354.8,0.009160859560862964
1,76.748676,30.682277,0.74543947418433,8720.1,0.008548519789730966,0.7495297876709036,7749.4,0.00967210090679154,0.7646369513633825,8556.4,0.008936432978394915,0.7843371522346981,10169.2,0.007712869765907821,0.805382940245215,8871.9,0.009077908229862994
1,76.700597,30.661634,0.5116774421156661,15227.1,0.003360307886043082,0.5556056977785807,7007.4,0.007928842334939932,0.5776250495508033,7814.5,0.0073917083569109135,0.5776250495508033,6691.6,0.008632091720228396,0.6048081592626874,6738.7,0.008975145937090053
1,76.724498,30.659777,0.6791023191444896,11995.2,0.005661450573099986,0.7037951689140892,7223.7,0.009742862645376875,0.7051863235396284,8030.7,0.008781131452297166,0.7273774395237168,9643.5,0.007542670602205806,0.7453352995599853,8346.2,0.008930235311399023
1,76.732203,30.688969,0.4984421989290573,11190.6,0.004454115051284625,0.4984421989290573,5175.3,0.009631174983654229,0.5179676241436029,5982.4,0.00865819109627579,0.5604284466315117,7595.2,0.0073787187517315115,0.5604284466315117,6297.9,0.00889865584768751
1,76.717915,30.684941,0.44741236682345464,13151.5,0.0034019873537121594,0.4751920738745339,4429.5,0.010727894206446188,0.4751920738745339,5236.5,0.009074612314991577,0.4751920738745339,6849.3,0.0069378195417711865,0.4856642198591456,5552.0,0.008747554392275677
1,76.720277,30.692391,0.350587558806597,13116.6,0.002672853931709414,0.350587558806597,2238.9,0.015658919952056677,0.3782014528031737,3040.1,0.012440428038655759,0.3782014528031737,6148.3,0.006151317482933066,0.39971164038219836,4571.8,0.008742981766092095
1,76.717025,30.708136,0.15190269351229435,13750.5,0.0011047066907552041,0.18018666843500838,3016.0,0.005974359032990994,0.2580883935163418,2527.4,0.01021161642463962,0.30839119881303817,5635.6,0.005472198147722303,0.35147611601682593,4059.1,0.00865896666790239
1,76.681708,30.687691,0.12063587110060081,17468.1,0.0006906067122388858,0.12063587110060081,3652.4,0.0033029205755284417,0.19644080958673546,4436.3,0.004428032585414319,0.2068940089670631,2496.3,0.008288026638106922,0.26491681223517055,3184.3,0.008319467771101045
1,76.733171,30.68394,0.47396164026287235,10782.1,0.00439581936972271,0.47396164026287235,5377.4,0.008813955448039432,0.4877577350310229,4957.6,0.009838585909129878,0.4877577350310229,8065.8,0.006047233194860061,0.5321707527683432,6489.3,0.00820074203332167
1,76.703089,30.729861,0.24247050363472966,16211.3,0.0014956882152247486,0.24247050363472966,4812.4,0.005038452822598489,0.2959199041430945,3994.6,0.007407998401419279,0.2959199041430945,5591.8,0.005292033050951294,0.3463197151181076,4279.3,0.008092905735005903
1,76.691224,30.694111,0.014544665667881929,16344.2,8.898976803931625e-05,0.057979865682397366,2090.8,0.0027730947810597553,0.11414968878411778,1957.5,0.005831401725880858,0.11414968878411778,3114.7,0.0036648694508016116,0.18983541887008298,2348.4,0.008083606662837802
1,76.727591,30.703045,0.36426986104807546,11758.0,0.00309805971294502,0.3981835904608307,4230.3,0.00941265608729477,0.41606486287007644,5026.6,0.008277262222378474,0.4356336302817399,7276.6,0.005986774458974519,0.46038760946478813,5700.1,0.008076833905804952
1,76.68913,30.720583,0.13401522845064073,17208.6,0.0007787689204853431,0.1702935344191816,3432.3,0.004961499123595886,0.1702935344191816,2633.5,0.006466433811246691,0.17916978719185098,3880.9,0.004616707134732948,0.19866806098669315,2568.5,0.007734789214977346
1,76.685268,30.686947,0.02007119777772637,17322.1,0.00011587046476885811,0.06449027626726285,3629.5,0.0017768363760094462,0.1458888719815853,4413.4,0.0033055891598673427,0.16474505028270497,2494.8,0.006603537369035792,0.23726794106728363,3195.0,0.007426226637473666
1,76.738767,30.665791,0.5935924535540487,10538.1,0.0056328223641268224,0.6067470219843034,8014.3,0.007570804960936118,0.6238467365671597,8821.4,0.007071969716452715,0.6470526439318198,10434.2,0.0062012674084435775,0.6732662742310327,9136.9,0.007368651011076325
1,76.686186,30.684043,0.18452101935637732,17593.4,0.0010488081857763553,0.212814323697715,3602.6,0.0059072426496895305,0.22738772267708016,5442.0,0.004178385201710403,0.25239024551528977,4232.6,0.005963007265399276,0.28877409029667533,4060.8,0.007111261088866117
1,76.733428,30.670581,0.4316595462296794,10350.8,0.004170301292940443,0.46430917721203135,6332.1,0.007332625467254644,0.5081877366622738,7139.2,0.007118272868980751,0.5085018016645179,8752.0,0.005810121134192389,0.5221078380235387,7454.7,0.007003740432526308
1,76.705985,30.680949,0.21144800699654465,14159.6,0.00149331906972333,0.21144800699654465,4524.6,0.004673297241668758,0.26644322116639446,5331.6,0.004997434563102905,0.31199089988052553,4448.4,0.0070135531849771955,0.31199089988052553,4495.5,0.0069400711796357584
1,76.720965,30.675272,0.23722679173599448,11995.5,0.001977631542961898,0.3094830269450691,4884.5,0.006336022662402888,0.3502394562941326,5691.5,0.006153728477451157,0.385408822939173,6510.5,0.0059198037468577375,0.385408822939173,6007.0,0.006415995054755669
1,76.717864,30.65906,0.3630822963986351,12873.7,0.002820341443397276,0.3789090096286859,7667.3,0.004941883187415203,0.4141835762007456,8474.3,0.004887525532501158,0.4141835762007456,7351.5,0.005634000900506639,0.4676313194342149,7398.6,0.006320537931963004
1,76.714146,30.697422,0.028782676313338973,13424.9,0.00021439769617158396,0.07463063581640611,1321.4,0.005647845907098994,0.14926733347358004,2122.6,0.0070322874528210705,0.1713696728027626,5230.8,0.0032761656496666396,0.22050337860640307,3654.3,0.006034079812998469
1,76.704678,30.658433,0.3922440450997323,16279.3,0.002409465057463972,0.43121017428535735,7132.1,0.006046047787963676,0.43641926943796155,7933.3,0.0055011063421017935,0.44024243537092883,8087.1,0.005443761488925929,0.4812789913734324,8151.5,0.005904177039482702
1,76.709301,30.675397,0.24014561877819307,13782.6,0.0017423825604616914,0.2930809368486569,4854.3,0.006037553032335391,0.2930809368486569,4361.6,0.006719573937285787,0.33125353272307234,5624.7,0.0058892657870299285,0.33125353272307234,5689.1,0.00582259993185341
1,76.744026,30.670257,0.3689136395697724,9815.4,0.003758518649976287,0.40192358508821585,7364.0,0.005457951997395652,0.40192358508821585,8171.0,0.004918903256495115,0.4540481459369438,9783.8,0.004640815899108157,0.4540481459369438,8486.5,0.005350240333906131
1,76.736482,30.670963,0.3287516102875082,10153.1,0.003237943192596431,0.3287516102875082,6396.5,0.005139554604666743,0.3950486662813376,7238.7,0.005457453220624389,0.437889631234167,10346.9,0.004232085274180354,0.437889631234167,8770.4,0.00499281254257693
1,76.717988,30.674171,0.04086861626647886,13034.8,0.0003135346631055242,0.12700382159638846,4815.1,0.0026376154513174897,0.19027568377424167,4321.8,0.004402695260637736,0.19226654618601197,6509.4,0.0029536753953668844,0.2706022364182904,5853.5,0.004622913409383965
1,76.738465,30.69128,0.18188008439914483,10552.5,0.0017235734129272195,0.23151665065319593,6270.0,0.003692450568631514,0.23151665065319593,5708.9,0.004055363566592442,0.29072117793305147,8817.0,0.0032972800037773787,0.3272360825705389,7240.6,0.004519460853665979
1,76.716695,30.700924,0.13882717264941014,13144.5,0.001056161684730573,0.13882717264941014,2744.6,0.005058193275865705,0.13882717264941014,2271.4,0.006111964984124775,0.13882717264941014,5379.6,0.002580622586240801,0.16784897047675618,3803.1,0.004413477701789492
1,76.734448,30.696438,0.19228901880867078,10662.4,0.0018034309237007688,0.19228901880867078,5392.0,0.0035661910016444877,0.19228901880867078,5419.8,0.0035478987934733897,0.27282785964790063,8528.0,0.003199200980861874,0.30126621945382553,6951.5,0.004333830388460412
1,76.726063,30.663494,0.2063337184057925,11851.3,0.0017410218153771529,0.2063337184057925,7047.3,0.0029278407107089597,0.27212194461829925,7854.4,0.0034645796574951523,0.3049774155676609,9678.6,0.0031510488662374815,0.3506220969557572,8102.1,0.004327545907304985
1,76.681942,30.714258,0.039312139841098936,18409.9,0.00021353804116860456,0.0456246890617366,3743.7,0.0012187058007248604,0.14086505676535194,2925.9,0.0048144180172033195,0.14086505676535194,4465.8,0.0031543073304973785,0.14086505676535194,3279.6,0.004295190168476398
1,76.746763,30.674927,0.12804583895777244,8973.2,0.0014269807756182012,0.20833903007879007,8301.2,0.002509745941295114,0.27093749684034835,7114.0,0.0038085113415848794,0.30344659116801787,10222.1,0.0029685347547765903,0.35732312540171085,8645.7,0.00413295771772917
1,76.724151,30.674408,0.10178247262040374,11737.5,0.000867156316254771,0.14242138296735662,5336.2,0.0026689663612187815,0.20213361951464937,6143.2,0.0032903636462210148,0.25642837102156524,7756.0,0.003306193540762832,0.25642837102156524,6458.7,0.003970278400011848
1,76.698059,30.669402,0.12758030279556376,15586.7,0.0008185202948383158,0.14296865093142,5951.7,0.0024021481413952317,0.19660950400324004,6758.7,0.0029089840354393605,0.19660950400324004,5631.3,0.003491369737063201,0.21647181355229805,5678.4,0.003812197336438047
1,76.743765,30.680904,0.17231987120162984,9273.4,0.0018582167403717066,0.22292872323551566,7205.5,0.003093868895087304,0.22292872323551566,6563.1,0.0033966985606727865,0.2846910903186868,9671.3,0.0029436693135223473,0.3015759902752996,8094.8,0.0037255520862195433
1,76.724219,30.700283,0.08692028808742369,12096.5,0.0007185573354889736,0.10317639102137466,3961.3,0.0026046093712007337,0.13145237288630846,4757.6,0.0027629975804251816,0.16900270944273066,6381.1,0.002648488653096342,0.1831095453605731,5073.1,0.0036094211697102973
1,76.736689,30.682809,0.15285913918433203,10121.1,0.0015103016389950896,0.15285913918433203,6370.7,0.002399408843366224,0.15285913918433203,7177.8,0.002129609896964697,0.17608902944097152,8790.6,0.0020031514281274487,0.23676199933640713,7493.3,0.003159649277840299
1,76.739442,30.680772,0.12887972191064923,9883.3,0.001304015075032117,0.12887972191064923,7403.1,0.0017408885724986723,0.20507675834603722,6411.1,0.003198776471214569,0.22679879324746174,9519.2,0.002382540478690034,0.24602941081759527,7942.8,0.003097514866515527
1,76.737219,30.685932,0.08175903194887191,10667.0,0.0007664669724277858,0.08175903194887191,6169.6,0.001325191778216933,0.1679880752036746,6976.7,0.002407844327600077,0.22111419547851394,8810.0,0.0025098092562827914,0.22111419547851394,7233.5,0.003056807845144314
1,76.710479,30.655046,0.08870253375705561,16093.5,0.000551169936664216,0.14295981952933234,7873.8,0.00181563945654363,0.16292538255785297,8680.8,0.0018768475550393162,0.16292538255785297,7412.6,0.00219795190024894,0.22208790940197398,7477.0,0.0029702809870532833
1,76.728325,30.672599,0.06107795985486375,11003.4,0.0005550826095103672,0.15467668048599909,5621.7,0.0027514218205524858,0.16486848049687056,6428.8,0.002564529624453561,0.16486848049687056,8041.6,0.0020501949922511757,0.1788668895765492,7694.9,0.0023244862126414793
1,76.69194,30.709532,0.2093493233367103,16763.7,0.0012488252792445002,0.21367905601569329,1950.1,0.010957338393707671,0.0,1132.4,0.0,0.0,2238.0,0.0,0.0,925.6,0.0
1,76.695912,30.71134,0.7482596903836584,16258.4,0.0046022959847442455,0.0,2725.4,0.0,0.0,1907.7,0.0,0.0,3535.6,0.0,0.0,2223.2,0.0
1,76.699239,30.704057,0.16893506307216455,15489.9,0.0010906142910681448,0.0,817.8,0.0,0.0,0.0,,0.0,2844.1,0.0,0.0,1531.7,0.0
1,76.683915,30.710755,0.8952068376871993,17782.0,0.005034342805574172,0.8958709640439315,2968.5,0.03017924756759075,0.0,2150.7,0.0,0.0,2204.5,0.0,0.0,932.2,0.0
1,76.714549,30.716228,0.8735786241067772,14680.3,0.005950686458088577,0.8735786241067772,3462.0,0.02523335136068103,0.0,3176.8,0.0,0.0,4635.7,0.0,0.0,3323.3,0.0
1,76.689434,30.707174,0.7836530127411431,17028.0,0.004602143603130979,0.8037630957338752,2661.3,0.030201897408555032,0.0,1862.5,0.0,0.0,2311.0,0.0,0.0,998.6,0.0
1,76.697373,30.717857,0.8623637087467452,16350.2,0.005274331254337838,0.0,3178.8,0.0,0.0,2380.0,0.0,0.0,3627.4,0.0,0.0,2315.0,0.0
1,76.683038,30.698,0.3220791655831783,18561.9,0.0017351627020034492,0.3324201051085362,3889.8,0.00854594336748769,0.37226413374320205,3041.6,0.012239089089400383,0.0,785.7,0.0,0.0,1823.1,0.0
1,76.704309,30.698164,0.0,14688.7,0.0,0.0,0.0,,0.0,817.8,0.0,0.0,3925.9,0.0,0.0,2349.5,0.0
1,76.722244,30.707777,0.755137255673619,12908.9,0.005849741307730473,0.0,2687.4,0.0,0.0,3270.2,0.0,0.0,6378.3,0.0,0.0,4801.9,0.0
1,76.680626,30.706793,0.28377590579872447,18111.7,0.001566809884211446,0.28377590579872447,3439.5,0.008250498787577394,0.2891574547651268,2591.3,0.011158779561036034,0.0,1188.7,0.0,0.0,1372.8,0.0
1,76.69354,30.691212,0.10717201133977605,15996.9,0.00066995487463056,0.1441908135834967,2006.1,0.007187618442923918,0.20364357573633102,3845.5,0.005295633226793161,0.0,2993.3,0.0,0.0,2379.6,0.0
1,76.68811,30.698177,0.21296416150891073,17017.9,0.0012514126978587883,0.2594996573439802,2747.1,0.009446312742309351,0.2858372341855494,1849.3,0.015456509716408879,0.0,1500.9,0.0,0.0,1426.4,0.0
1,76.673781,30.709807,0.4921162930795382,19177.6,0.0025660994758444134,0.5122938672637568,4505.5,0.011370410992426075,0.5415814428282576,4009.0,0.013509140504571155,0.0,2254.7,0.0,0.0,2438.8,0.0
1,76.67732,30.699459,0.9208724005318132,18598.1,0.004951432676089564,0.9208724005318132,3925.9,0.023456338687480913,0.0,2844.1,0.0,0.0,0.0,,0.0,1625.7,0.0
