Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_234_0_0,fill_per_m_1_234_0_0
2,76.747066,30.750712,0.10116561961310322,10549.0,0.0009590067268281658,0.11685014350309895,2317.2,0.005042730170166536
2,76.725031,30.72097,0.12890258507349894,13029.8,0.0009892905882937493,0.1836254993502514,3731.2,0.004921352362517458
2,76.743005,30.717842,0.1608602934850979,10926.3,0.0014722302470653187,0.17356574503387964,3589.1,0.004835912764589442
2,76.760178,30.737124,0.14938163622643208,8987.3,0.0016621414243035404,0.17921365482855225,4115.0,0.00435513134455777
2,76.757658,30.722922,0.12711049086702397,8161.8,0.0015573830633809206,0.1591063594693802,4271.4,0.0037249229636507988
2,76.745708,30.691201,0.2531989070128102,9142.4,0.002769501520528638,0.28325961923642906,7720.6,0.0036688809061009384
2,76.76223,30.718974,0.15720388355695425,8014.0,0.001961615716957253,0.15720388355695425,4338.4,0.0036235451677335945
2,76.747891,30.715129,0.10682099296399061,10788.5,0.0009901375813504251,0.13957582398160656,3891.0,0.0035871453092163087
2,76.764698,30.740955,0.07221318533518795,9034.7,0.0007992870303960059,0.1325865357117657,3741.7,0.003543483863264444
2,76.756082,30.691572,0.23884516040360693,7715.3,0.0030957339365106596,0.2507078755340735,7476.5,0.0033532786134431018
2,76.736267,30.703417,0.12680179912676004,11046.7,0.001147870396831271,0.1885568495176681,6366.5,0.002961703440158142
2,76.713972,30.720256,0.099237664919681,14292.5,0.000694333845860983,0.099237664919681,3843.8,0.0025817593246183724
2,76.761424,30.727588,0.013281203458580082,7822.6,0.00016977991279855907,0.08796859802794216,3414.4,0.002576399895382561
2,76.704889,30.732946,0.10579652027279896,16295.3,0.000649245612371659,0.10579652027279896,4792.4,0.0022075895224271547
2,76.7537,30.695318,0.072898451871655,8346.6,0.0008733909840133109,0.15106654283820914,7190.7,0.002100860039192417
2,76.761523,30.688901,0.14306195272340239,7321.9,0.001953891103721744,0.17195897402800647,8588.7,0.002002153690640102
2,76.740917,30.734954,0.01401451752605698,13081.1,0.00010713561952784536,0.030459506641218805,1537.6,0.0019809772789554374
2,76.744586,30.725718,0.04458809273414399,11624.4,0.00038357328321585627,0.04458809273414399,2645.0,0.0016857501978882416
2,76.760024,30.686268,0.016969129315466458,7078.8,0.00023971759783390485,0.07045839506265458,8652.1,0.0008143502162787598
2,76.746288,30.747585,0.0,10465.4,0.0,0.0,1208.6,0.0
2,76.739484,30.740651,0.0,11260.5,0.0,0.0,0.0,
