,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
78,14373.3,0.0,0.0,0.0,0.0,1418.4,0.0,0.0,4889.8,0.0,0.0,0.0,1131.1,0.0,0.0,2901.9,0.0,0.0,5824.9,0.0,0.0,0.0,0.0,0.0,0.0,4860.3,0.0,0.0,0.0,0.0,4204.6,0.0,0.0,0.0,5045.2,0.0,3667.3,1923.5,1735.1,0.0,0.0,0.0,6816.7,0.0,0.0,1193.3,0.0,5139.1,0.0,0.0,2409.8,2236.2,0.0,4118.9,1507.8,0.0,0.0,0.0,0.0,0.0,0.0,4706.4,0.0,4636.3,4887.5,0.0,0.0,0.0,0.0,4678.9,0.0,3131.3,0.0,0.0,0.0,0.0,6364.3,4827.5,0.0,0.0,4679.5,0.0,7379.8,0.0,0.0,0.0,5599.0,0.0,0.0,0.0,0.0,3859.8,4056.8,0.0,4664.0,5237.2,0.0,0.0,0.0,0.0,6043.2,2668.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.6,0.0,0.0,3101.8,0.0,0.0,4137.8,0.0,3971.2,6270.0,4579.9,0.0,4262.1,5039.5,0.0,0.0,3175.7,0.0,0.0,0.0,0.0,0.0,4017.6,0.0,2485.9,0.0,0.0,0.0,0.0,1635.6,2802.5,7076.3,4520.5,0.0,3762.9,0.0,6249.9,0.0,2462.0,0.0,0.0,0.0,3814.8,0.0,0.0,0.0,5088.2,0.0,0.0,5411.8,0.0,0.0,3820.6,0.0,6174.3,0.0,4037.5,0.0,0.0,0.0,0.0,4201.7,0.0,0.0,5594.0,0.0,0.0,4824.3,0.0,3466.4,0.0,0.0,5357.4,4393.5,0.0,0.0,4645.8,0.0,0.0,3618.2,0.0,0.0,0.0,0.0,4017.6,2303.5,3796.5,0.0,0.0,0.0,5626.9,0.0,4833.7,2465.1,0.0,3156.6,0.0,3317.8,3024.7,0.0,4636.6,0.0,6210.0,1138.0,3049.3,0.0,0.0,3632.0,0.0,0.0,5018.1,5549.3,0.0,0.0,2129.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768.0,0.0,0.0,4374.6,0.0,0.0,5557.9,3727.1,4349.9,0.0,0.0,3237.1,0.0,3517.2,0.0,0.0,0.0,6349.5,6426.2,0.0,0.0,0.0,0.0,0.0,2084.4,3043.2,0.0,0.0,2617.3,0.0,0.0,4764.3,0.0,0.0,0.0,3733.2,0.0,5583.4,0.0,5534.7,0.0,0.0,5154.2,0.0,5107.6,6869.8,0.0,0.0,0.0,2177.9,0.0,4227.5,1403.3,0.0,3557.7,0.0,2421.6,0.0,0.0,0.0,0.0,0.0,0.0,4087.1,4538.7,4238.6
79,11498.4,0.0,0.0,0.0,4461.8,0.0,2933.1,5765.2,0.0,0.0,0.0,0.0,0.0,10254.9,10851.6,0.0,0.0,0.0,0.0,0.0,4244.6,0.0,0.0,0.0,10191.5,0.0,0.0,0.0,3137.2,0.0,0.0,4690.2,0.0,10123.2,0.0,0.0,0.0,0.0,0.0,2561.8,0.0,1114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5014.1,0.0,0.0,0.0,0.0,523.6,954.7,0.0,0.0,0.0,3468.2,0.0,0.0,3988.8,7042.7,3438.5,6291.3,0.0,6719.3,0.0,0.0,4362.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4606.6,0.0,0.0,0.0,0.0,808.5,0.0,0.0,0.0,0.0,0.0,0.0,8509.3,5521.9,0.0,6035.2,0.0,0.0,4613.1,0.0,0.0,8684.9,7357.1,0.0,9237.8,0.0,7631.4,2760.0,0.0,0.0,1583.9,0.0,0.0,8867.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3689.1,4718.4,0.0,0.0,3981.6,0.0,0.0,0.0,0.0,668.6,0.0,0.0,0.0,0.0,6298.9,0.0,0.0,0.0,0.0,0.0,0.0,3472.2,0.0,0.0,0.0,2770.2,0.0,4017.4,0.0,1816.5,0.0,5642.2,0.0,0.0,2459.4,0.0,0.0,2447.0,0.0,4766.7,0.0,0.0,0.0,5350.7,3979.5,1575.2,1560.3,0.0,2986.7,0.0,0.0,0.0,1556.3,0.0,5334.7,0.0,8522.6,7305.8,0.0,0.0,6579.2,2942.7,0.0,7550.8,0.0,0.0,3237.8,7122.7,4837.4,6356.3,0.0,0.0,0.0,0.0,5336.9,4269.4,0.0,0.0,0.0,0.0,0.0,0.0,8604.0,0.0,0.0,0.0,0.0,5993.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6088.7,0.0,8273.8,0.0,10293.1,0.0,0.0,0.0,4303.0,1676.8,0.0,6847.0,1374.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7756.4,0.0,5962.3,0.0,0.0,0.0,0.0,0.0,0.0,3254.9,0.0,4322.9,1846.1,4805.1,0.0,0.0,0.0,0.0,0.0,2717.3,4622.2,0.0,7835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837.9,0.0,0.0,4504.7,0.0,0.0,10030.3,0.0,0.0,0.0,0.0,0.0,0.0,7772.5,0.0,0.0,0.0,7876.1,5386.0,8970.1,0.0,1081.0,5157.0,0.0,0.0,0.0
80,15111.9,0.0,0.0,0.0,0.0,3764.0,0.0,0.0,7235.4,0.0,0.0,0.0,4291.9,0.0,0.0,6241.5,0.0,0.0,9192.1,0.0,0.0,0.0,0.0,0.0,0.0,1224.9,0.0,0.0,0.0,0.0,3931.5,0.0,0.0,0.0,4412.1,0.0,3141.7,3671.0,2256.7,0.0,0.0,0.0,4582.5,0.0,0.0,4354.1,0.0,2904.9,0.0,0.0,4755.4,2380.0,0.0,5889.0,2716.5,0.0,0.0,0.0,0.0,0.0,0.0,5329.2,0.0,6981.9,8254.7,0.0,0.0,0.0,0.0,7024.5,0.0,5476.9,0.0,0.0,0.0,0.0,6091.2,4194.5,4679.5,0.0,0.0,0.0,7294.6,0.0,0.0,0.0,5472.5,0.0,0.0,0.0,0.0,3688.0,1524.3,0.0,4206.3,6479.1,0.0,0.0,0.0,0.0,7377.2,6016.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4751.2,0.0,0.0,2975.3,0.0,0.0,5399.6,0.0,3068.7,3256.0,4408.1,0.0,917.7,6281.4,0.0,0.0,4467.9,0.0,0.0,0.0,0.0,0.0,2945.3,0.0,4982.8,0.0,0.0,0.0,0.0,4972.9,5775.4,4062.3,3341.8,0.0,5142.9,0.0,6123.3,0.0,5329.0,0.0,0.0,0.0,2795.3,0.0,0.0,0.0,2074.2,0.0,0.0,7908.8,0.0,0.0,7245.9,0.0,3160.2,0.0,5299.2,0.0,0.0,0.0,0.0,7627.0,0.0,0.0,5136.3,0.0,0.0,4697.7,0.0,6600.5,0.0,0.0,7854.4,6890.5,0.0,0.0,2528.5,0.0,0.0,6115.2,0.0,0.0,0.0,0.0,5200.8,3187.6,6929.4,0.0,0.0,0.0,6440.0,0.0,1638.1,5332.2,0.0,4536.6,0.0,2472.0,2898.1,0.0,5779.6,0.0,1743.3,4349.8,3094.6,0.0,0.0,3505.4,0.0,0.0,893.1,8977.5,0.0,0.0,5340.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265.0,0.0,0.0,2865.3,0.0,0.0,5472.7,1805.1,7775.2,0.0,0.0,6343.7,0.0,4809.4,0.0,0.0,0.0,7090.3,6299.6,0.0,0.0,0.0,0.0,0.0,4951.4,4304.9,0.0,0.0,5484.4,0.0,0.0,2700.0,0.0,0.0,0.0,7158.5,0.0,6825.3,0.0,5408.1,0.0,0.0,755.9,0.0,5022.4,3855.8,0.0,0.0,0.0,3996.8,0.0,2163.3,3266.4,0.0,3431.1,0.0,2371.6,0.0,0.0,0.0,0.0,0.0,0.0,3014.8,3372.7,5500.3
81,7349.6,7648.2,2872.9,6065.5,0.0,0.0,0.0,0.0,0.0,4969.9,7894.1,2946.4,0.0,0.0,0.0,0.0,7169.2,8362.6,0.0,7324.0,0.0,6894.4,5678.9,6792.3,0.0,0.0,4958.0,5749.2,0.0,5818.7,0.0,0.0,6222.2,0.0,0.0,8447.0,0.0,0.0,0.0,0.0,8401.2,0.0,0.0,2619.1,5501.3,0.0,3460.4,0.0,8171.4,7178.8,0.0,0.0,0.0,0.0,0.0,991.3,3440.3,0.0,0.0,6056.9,6136.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5015.0,0.0,3589.0,5063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875.3,0.0,4390.3,0.0,4247.7,9149.8,0.0,4036.9,0.0,0.0,9925.0,0.0,0.0,0.0,0.0,8601.5,0.0,0.0,0.0,0.0,3795.0,5495.9,0.0,0.0,5406.1,0.0,6120.9,0.0,0.0,0.0,1057.2,0.0,0.0,1323.8,0.0,0.0,4475.4,0.0,0.0,0.0,3788.8,0.0,0.0,0.0,0.0,0.0,3369.4,0.0,5254.1,4174.5,7237.6,0.0,0.0,0.0,6982.9,8322.9,7496.1,0.0,0.0,0.0,0.0,0.0,5016.6,0.0,0.0,0.0,675.1,0.0,0.0,4238.8,0.0,0.0,0.0,1374.4,0.0,0.0,4240.2,0.0,0.0,6428.3,0.0,0.0,0.0,0.0,2926.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5926.7,0.0,3498.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939.4,0.0,0.0,0.0,1254.5,0.0,0.0,1476.9,0.0,0.0,0.0,0.0,9672.4,0.0,0.0,0.0,0.0,0.0,9503.2,5134.5,0.0,4961.0,1398.1,0.0,0.0,4711.7,0.0,0.0,0.0,4678.4,0.0,1794.5,8196.0,2286.2,0.0,0.0,0.0,0.0,0.0,0.0,3513.8,4926.4,0.0,0.0,0.0,6910.0,0.0,0.0,0.0,0.0,1508.2,5440.5,7443.8,0.0,0.0,0.0,2238.8,0.0,0.0,0.0,0.0,0.0,7340.8,1884.3,0.0,0.0,0.0,0.0,0.0,4473.1,2509.6,0.0,5152.5,0.0,10633.8,0.0,0.0,7292.9,0.0,0.0,0.0,0.0,0.0,7229.5,5643.8,0.0,5808.9,0.0,0.0,0.0,0.0,2736.4,0.0,0.0,0.0,0.0,4365.7,0.0,0.0,0.0,0.0,0.0
82,20383.8,0.0,0.0,0.0,0.0,6177.5,0.0,0.0,5900.2,0.0,0.0,0.0,7016.5,0.0,0.0,8164.1,0.0,0.0,7897.0,0.0,0.0,0.0,0.0,0.0,0.0,8289.0,0.0,0.0,0.0,0.0,3520.2,0.0,0.0,0.0,4761.8,0.0,4442.3,7934.0,6418.0,0.0,0.0,0.0,10245.4,0.0,0.0,8096.4,0.0,8567.8,0.0,0.0,6647.4,6202.7,0.0,4330.3,6267.0,0.0,0.0,0.0,0.0,0.0,0.0,10716.9,0.0,5646.7,6959.6,0.0,0.0,0.0,0.0,5689.3,0.0,5711.7,0.0,0.0,0.0,0.0,1206.2,4611.0,7379.8,0.0,7294.6,0.0,0.0,0.0,0.0,0.0,10835.7,0.0,0.0,0.0,0.0,9096.5,7160.9,0.0,4464.7,11842.3,0.0,0.0,0.0,0.0,12740.4,7455.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7183.8,0.0,0.0,8338.5,0.0,0.0,10709.2,0.0,8705.3,8892.6,9816.5,0.0,6880.0,11644.6,0.0,0.0,9831.1,0.0,0.0,0.0,0.0,0.0,8582.0,0.0,5215.2,0.0,0.0,0.0,0.0,6674.9,5442.7,9698.9,5311.7,0.0,5202.3,0.0,11486.5,0.0,8669.4,0.0,0.0,0.0,5542.5,0.0,0.0,0.0,7710.8,0.0,0.0,3337.3,0.0,0.0,6346.0,0.0,8796.8,0.0,10608.8,0.0,0.0,0.0,0.0,6824.0,0.0,0.0,3460.9,0.0,0.0,10060.9,0.0,5792.6,0.0,0.0,6488.0,5554.9,0.0,0.0,6373.5,0.0,0.0,4257.3,0.0,0.0,0.0,0.0,3645.0,5925.8,5593.7,0.0,0.0,0.0,11803.2,0.0,7274.8,9036.4,0.0,4596.0,0.0,5303.0,8261.3,0.0,3678.2,0.0,8832.6,6202.4,4661.5,0.0,0.0,8868.6,0.0,0.0,7636.1,7611.1,0.0,0.0,6402.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5539.1,0.0,0.0,5288.8,0.0,0.0,3658.3,6589.3,6448.7,0.0,0.0,5008.1,0.0,10172.6,0.0,0.0,0.0,12453.5,11662.8,0.0,0.0,0.0,0.0,0.0,8655.7,9614.5,0.0,0.0,8400.5,0.0,0.0,6762.9,0.0,0.0,0.0,6733.2,0.0,12188.5,0.0,10771.3,0.0,0.0,7772.2,0.0,2272.2,9492.4,0.0,0.0,0.0,8749.2,0.0,6226.2,7974.6,0.0,8794.3,0.0,7555.4,0.0,0.0,0.0,0.0,0.0,0.0,8651.4,9775.3,10809.9
83,6879.8,4536.0,2600.6,6542.2,0.0,0.0,0.0,0.0,0.0,3055.7,4807.2,2674.1,0.0,0.0,0.0,0.0,4082.3,5326.9,0.0,5524.0,0.0,4980.2,2592.0,4941.3,0.0,0.0,5441.9,5485.3,0.0,3904.5,0.0,0.0,5752.3,0.0,0.0,5334.8,0.0,0.0,0.0,0.0,5322.3,0.0,0.0,3122.7,4361.1,0.0,4602.4,0.0,5084.5,4100.0,0.0,0.0,0.0,0.0,0.0,2694.5,2791.3,0.0,0.0,2978.0,5858.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.1,0.0,4437.2,3148.7,0.0,0.0,0.0,0.0,0.0,3875.3,0.0,0.0,0.0,5786.3,0.0,4801.6,5657.7,0.0,5410.7,0.0,0.0,6432.8,0.0,0.0,0.0,0.0,5109.4,0.0,0.0,0.0,0.0,2208.5,6891.8,0.0,0.0,6842.3,0.0,2628.7,0.0,0.0,0.0,4597.1,0.0,0.0,4509.1,0.0,0.0,5871.3,0.0,0.0,0.0,5162.7,0.0,0.0,0.0,0.0,0.0,4394.6,0.0,3398.0,5615.6,3745.5,0.0,0.0,0.0,3490.7,4830.8,5006.3,0.0,0.0,0.0,0.0,0.0,6412.5,0.0,0.0,0.0,4215.0,0.0,0.0,5643.2,0.0,0.0,0.0,4914.3,0.0,0.0,4551.2,0.0,0.0,5917.2,0.0,0.0,0.0,0.0,3341.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.6,0.0,4208.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3662.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5343.8,0.0,0.0,0.0,4794.4,0.0,0.0,3718.1,0.0,0.0,0.0,0.0,6180.2,0.0,0.0,0.0,0.0,0.0,6011.0,6534.3,0.0,6365.4,3977.7,0.0,0.0,1219.6,0.0,0.0,0.0,6074.3,0.0,2800.3,4703.8,1573.4,0.0,0.0,0.0,0.0,0.0,0.0,1673.5,6367.5,0.0,0.0,0.0,3417.9,0.0,0.0,0.0,0.0,4087.8,6836.4,4554.5,0.0,0.0,0.0,2111.4,0.0,0.0,0.0,0.0,0.0,4529.3,3949.7,0.0,0.0,0.0,0.0,0.0,5869.0,3960.6,0.0,6552.4,0.0,7141.7,0.0,0.0,5985.3,0.0,0.0,0.0,0.0,0.0,3737.3,3787.7,0.0,5595.1,0.0,0.0,0.0,0.0,4187.4,0.0,0.0,0.0,0.0,2198.9,0.0,0.0,0.0,0.0,0.0
84,9988.1,0.0,0.0,0.0,4110.2,0.0,3028.1,2901.8,0.0,0.0,0.0,0.0,0.0,7391.5,7988.2,0.0,0.0,0.0,0.0,0.0,952.0,0.0,0.0,0.0,7328.0,0.0,0.0,0.0,2038.3,0.0,0.0,2661.3,0.0,7259.7,0.0,0.0,0.0,0.0,0.0,4010.0,0.0,3519.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.0,0.0,0.0,0.0,0.0,4045.9,5454.6,0.0,0.0,0.0,4829.0,0.0,0.0,3486.2,4179.3,4032.7,3427.9,0.0,3855.9,0.0,0.0,2859.0,0.0,0.0,0.0,0.0,0.0,4606.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.9,0.0,0.0,0.0,0.0,0.0,0.0,5272.8,2787.6,0.0,3300.9,0.0,0.0,3454.5,0.0,0.0,5448.4,3578.8,0.0,6001.3,0.0,4394.8,3985.1,0.0,0.0,3921.2,0.0,0.0,5631.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4818.8,5848.1,0.0,0.0,4281.9,0.0,0.0,0.0,0.0,4049.6,0.0,0.0,0.0,0.0,3564.6,0.0,0.0,0.0,0.0,0.0,0.0,1783.8,0.0,0.0,0.0,5086.4,0.0,1787.0,0.0,4569.8,0.0,5120.2,0.0,0.0,2785.9,0.0,0.0,3839.5,0.0,970.1,0.0,0.0,0.0,3857.5,5109.1,4328.5,2952.7,0.0,4116.4,0.0,0.0,0.0,3333.7,0.0,2615.0,0.0,5286.1,2959.0,0.0,0.0,3342.6,1982.8,0.0,4314.3,0.0,0.0,4367.5,3886.2,2103.1,3119.7,0.0,0.0,0.0,0.0,2100.4,3747.4,0.0,0.0,0.0,0.0,0.0,0.0,5367.4,0.0,0.0,0.0,0.0,7123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4595.5,0.0,5037.3,0.0,7056.5,0.0,0.0,0.0,2864.8,2333.7,0.0,2223.9,4127.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4519.8,0.0,4469.1,0.0,0.0,0.0,0.0,0.0,0.0,2325.5,0.0,1588.6,2925.0,1554.9,0.0,0.0,0.0,0.0,0.0,2847.7,297.5,0.0,4598.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532.8,0.0,0.0,5634.4,0.0,0.0,6793.7,0.0,0.0,0.0,0.0,0.0,0.0,4535.9,0.0,0.0,0.0,3731.3,2135.8,5733.5,0.0,3384.8,1920.5,0.0,0.0,0.0
85,2947.4,8200.8,4465.2,5243.0,0.0,0.0,0.0,0.0,0.0,5488.6,8079.9,4104.9,0.0,0.0,0.0,0.0,7747.1,8281.6,0.0,7243.0,0.0,6975.6,6256.9,6711.3,0.0,0.0,3625.2,5826.3,0.0,5900.0,0.0,0.0,853.0,0.0,0.0,8545.1,0.0,0.0,0.0,0.0,9039.1,0.0,0.0,3553.2,5578.4,0.0,3364.2,0.0,8357.3,8797.4,0.0,0.0,0.0,0.0,0.0,4188.2,5007.6,0.0,0.0,7285.9,5782.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6625.5,0.0,3199.0,5581.7,0.0,0.0,0.0,0.0,0.0,4390.3,0.0,5786.3,0.0,0.0,0.0,4572.0,9111.0,0.0,1122.1,0.0,0.0,9906.9,0.0,0.0,0.0,0.0,9073.0,0.0,0.0,0.0,0.0,5333.3,1619.8,0.0,0.0,3647.2,0.0,6500.0,0.0,0.0,0.0,5074.1,0.0,0.0,3359.5,0.0,0.0,1357.5,0.0,0.0,0.0,1189.7,0.0,0.0,0.0,0.0,0.0,3154.4,0.0,5618.6,2835.0,7673.2,0.0,0.0,0.0,7418.4,8758.4,7351.0,0.0,0.0,0.0,0.0,0.0,1140.4,0.0,0.0,0.0,4051.4,0.0,0.0,4563.1,0.0,0.0,0.0,3868.0,0.0,0.0,4564.6,0.0,0.0,6624.3,0.0,0.0,0.0,0.0,4449.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6305.8,0.0,3823.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4263.8,0.0,0.0,0.0,4590.5,0.0,0.0,3814.5,0.0,0.0,0.0,0.0,9654.3,0.0,0.0,0.0,0.0,0.0,9464.3,3994.7,0.0,4815.9,3160.5,0.0,0.0,6250.0,0.0,0.0,0.0,1560.5,0.0,5811.4,8631.5,4916.5,0.0,0.0,0.0,0.0,0.0,0.0,5052.0,2226.9,0.0,0.0,0.0,7345.5,0.0,0.0,0.0,0.0,3658.9,1564.3,7351.3,0.0,0.0,0.0,5021.0,0.0,0.0,0.0,0.0,0.0,7248.3,3798.8,0.0,0.0,0.0,0.0,0.0,1355.2,3557.3,0.0,5007.5,0.0,10363.6,0.0,0.0,7147.8,0.0,0.0,0.0,0.0,0.0,7665.0,6008.3,0.0,5704.3,0.0,0.0,0.0,0.0,3508.8,0.0,0.0,0.0,0.0,5903.9,0.0,0.0,0.0,0.0,0.0
86,10153.1,0.0,0.0,0.0,0.0,4683.5,0.0,0.0,8155.0,0.0,0.0,0.0,5211.5,0.0,0.0,6085.6,0.0,0.0,9043.8,0.0,0.0,0.0,0.0,0.0,0.0,4853.2,0.0,0.0,0.0,0.0,7469.7,0.0,0.0,0.0,8310.3,0.0,6932.5,4590.6,5000.3,0.0,0.0,0.0,6809.5,0.0,0.0,5273.7,0.0,5132.0,0.0,0.0,5675.0,5501.3,0.0,7384.0,4773.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.6,0.0,7901.5,8106.4,0.0,0.0,0.0,0.0,7944.1,0.0,6396.5,0.0,0.0,0.0,0.0,9629.5,8092.7,5599.0,0.0,5472.5,0.0,10835.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347.6,5226.4,0.0,9416.9,1897.1,0.0,0.0,0.0,0.0,1950.3,5558.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4945.8,0.0,0.0,4019.0,0.0,0.0,3237.2,0.0,4432.1,6731.0,2492.6,0.0,6135.7,1746.0,0.0,0.0,3923.1,0.0,0.0,0.0,0.0,0.0,4478.5,0.0,7238.7,0.0,0.0,0.0,0.0,5573.0,6636.1,7537.3,9216.9,0.0,8515.8,0.0,3569.8,0.0,4848.8,0.0,0.0,0.0,8511.2,0.0,0.0,0.0,5549.1,0.0,0.0,10164.6,0.0,0.0,6737.7,0.0,6635.2,0.0,2349.4,0.0,0.0,0.0,0.0,7118.8,0.0,0.0,10346.9,0.0,0.0,2721.9,0.0,6383.6,0.0,0.0,10110.2,7938.5,0.0,0.0,9342.2,0.0,0.0,8371.1,0.0,0.0,0.0,0.0,8770.4,6746.1,6713.6,0.0,0.0,0.0,1534.0,0.0,5294.7,4852.0,0.0,7909.5,0.0,6948.7,4125.3,0.0,9389.4,0.0,6670.9,6605.7,7745.7,0.0,0.0,4869.8,0.0,0.0,6430.0,8466.4,0.0,0.0,5854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7520.9,0.0,0.0,9070.9,0.0,0.0,10310.8,5792.5,7267.0,0.0,0.0,7070.7,0.0,4264.6,0.0,0.0,0.0,2256.6,3713.7,0.0,0.0,0.0,0.0,0.0,4406.7,2888.9,0.0,0.0,5026.8,0.0,0.0,7813.1,0.0,0.0,0.0,6650.3,0.0,2179.0,0.0,2069.4,0.0,0.0,7219.6,0.0,9860.5,4592.2,0.0,0.0,0.0,3478.3,0.0,7276.4,5166.6,0.0,3583.5,0.0,5282.8,0.0,0.0,0.0,0.0,0.0,0.0,3647.4,3389.3,2550.5
87,7162.8,5561.7,3532.0,2061.1,0.0,0.0,0.0,0.0,0.0,2849.5,4579.2,2434.7,0.0,0.0,0.0,0.0,3811.2,4938.9,0.0,3900.4,0.0,3474.9,3617.7,3368.6,0.0,0.0,1510.0,2325.5,0.0,2399.2,0.0,0.0,3686.4,0.0,0.0,5044.3,0.0,0.0,0.0,0.0,6399.9,0.0,0.0,3479.6,2077.6,0.0,4885.4,0.0,4856.5,6141.5,0.0,0.0,0.0,0.0,0.0,4114.6,2750.0,0.0,0.0,4646.7,2600.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4390.7,0.0,4720.2,2942.5,0.0,0.0,0.0,0.0,0.0,4247.7,0.0,4801.6,0.0,4572.0,0.0,0.0,5004.3,0.0,3881.7,0.0,0.0,5800.2,0.0,0.0,0.0,0.0,6028.4,0.0,0.0,0.0,0.0,2917.3,2762.3,0.0,0.0,2559.2,0.0,2495.6,0.0,0.0,0.0,5037.6,0.0,0.0,4296.4,0.0,0.0,5470.8,0.0,0.0,0.0,3633.7,0.0,0.0,0.0,0.0,0.0,2770.5,0.0,1486.0,2661.0,5145.1,0.0,0.0,0.0,4890.3,5348.0,3426.2,0.0,0.0,0.0,0.0,0.0,3142.0,0.0,0.0,0.0,4655.6,0.0,0.0,358.3,0.0,0.0,0.0,5374.5,0.0,0.0,627.5,0.0,0.0,2217.0,0.0,0.0,0.0,0.0,2553.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3777.7,0.0,1114.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.2,0.0,0.0,0.0,5234.9,0.0,0.0,3752.8,0.0,0.0,0.0,0.0,5547.6,0.0,0.0,0.0,0.0,0.0,5357.6,2251.3,0.0,709.2,3765.0,0.0,0.0,4339.9,0.0,0.0,0.0,5673.8,0.0,4371.6,5221.0,3986.2,0.0,0.0,0.0,0.0,0.0,0.0,3844.8,2055.4,0.0,0.0,0.0,3963.2,0.0,0.0,0.0,0.0,3875.1,3637.2,3244.6,0.0,0.0,0.0,4090.7,0.0,0.0,0.0,0.0,0.0,3141.6,3737.0,0.0,0.0,0.0,0.0,0.0,5468.6,2354.2,0.0,2269.3,0.0,6438.8,0.0,0.0,3212.3,0.0,0.0,0.0,0.0,0.0,4434.7,2077.8,0.0,1597.6,0.0,0.0,0.0,0.0,2210.6,0.0,0.0,0.0,0.0,3112.6,0.0,0.0,0.0,0.0,0.0
