Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_262_0_0,fill_per_m_1_262_0_0
0,76.810006,30.737167,0.5603798601367683,7758.0,0.0072232516130029435,0.5986185635281569,6245.0,0.009585565468825571
0,76.806562,30.739112,0.5936525794468104,7915.9,0.007499495691542471,0.6034995888275472,6402.9,0.009425410186439696
0,76.775071,30.752306,0.7017310407557849,11222.3,0.006253005540359684,0.7203516855665628,7747.0,0.009298459862741228
0,76.80233,30.744275,0.6033078783889431,8987.9,0.00671244538088923,0.6384517724292527,6929.4,0.009213666009023187
0,76.785954,30.75735,0.7893004491081501,10747.5,0.007344037674883928,0.8004398363014503,8724.4,0.00917472647175107
0,76.795277,30.745213,0.5886889743360161,8973.0,0.006560670615580253,0.5886889743360161,6959.1,0.00845926878958509
0,76.796545,30.723682,0.29787633152279336,7155.4,0.00416295848621731,0.31460529949423977,3729.6,0.00843536302805233
0,76.781066,30.702775,0.06504595773714061,4626.8,0.0014058519438303063,0.1191518087191403,1458.5,0.008169476086331184
0,76.769145,30.746104,0.49060968831173946,10009.1,0.004901636393998855,0.5063635453680827,6615.7,0.007653967764077614
0,76.770598,30.733668,0.35679625565493456,8289.0,0.0043044547672208295,0.35679625565493456,4788.9,0.007450484571716564
0,76.786322,30.7382,0.39804317410409573,9090.7,0.004378575622384368,0.4184302240735592,5674.6,0.007373739542409318
0,76.779187,30.743609,0.429882758124848,9936.3,0.004326386664300072,0.46089107553661457,6392.1,0.007210323298080671
0,76.782044,30.751951,0.5332006643690402,10169.5,0.005243135497015982,0.5332006643690402,7684.0,0.006939102867894849
0,76.790582,30.732536,0.23094035922073375,8599.1,0.0026856340689227214,0.28680803221206297,4266.9,0.006721695662238698
0,76.77424,30.748268,0.4540553226095492,10920.9,0.004157673109446558,0.4540553226095492,7412.8,0.006125287645822754
0,76.790682,30.718419,0.12393919426443945,6236.5,0.0019873197188236902,0.14827301396338105,2756.3,0.005379422195094186
0,76.803858,30.724407,0.1110972088459905,7153.9,0.0015529600476102616,0.19574754472516567,3921.8,0.004991267905685289
0,76.80172,30.703948,0.1301944598703667,3555.3,0.003661982388838261,0.16130886226478403,3445.7,0.004681454051855473
0,76.783378,30.716465,0.10006467156653331,6026.6,0.001660383492624918,0.0,2546.4,0.0
0,76.801226,30.728631,0.12161815681964938,6452.5,0.0018848222676427647,0.19283916067112522,4429.0,0.004354011304383049
0,76.807241,30.730795,0.09843754900099078,7340.9,0.0013409466005665626,0.1823335271910705,4432.0,0.004114023627957367
0,76.770601,30.750721,0.2166866437053927,11349.2,0.0019092679986729697,0.2753980640631366,7520.4,0.003662013510759223
0,76.805758,30.701109,0.06303365249976156,3286.2,0.0019181319609202596,0.12397071687549788,4137.6,0.0029961986870528294
0,76.791314,30.765309,0.24468618812327259,11497.3,0.0021282056493548275,0.274598453983434,9257.0,0.0029663871014738467
0,76.804139,30.741704,0.17265740109758976,8683.7,0.0019882930213801693,0.17265740109758976,6625.1,0.002606110113018517
0,76.805606,30.74516,0.16972343974787296,8484.7,0.0020003469745291285,0.16972343974787296,6969.8,0.0024351263988618465
0,76.77055,30.741327,0.12000274961688806,9844.2,0.0012190198250430512,0.14916534272314805,6497.8,0.002295628408432824
0,76.792508,30.72101,0.05563865932870271,6413.9,0.0008674700155709119,0.05563865932870271,3070.5,0.0018120390597200038
0,76.805815,30.70505,0.0001577445780567288,3573.6,4.414164373649228e-06,0.07656773779851098,4425.0,0.0017303443570284966
0,76.771048,30.761639,0.08127910484088774,11543.4,0.0007041175463112059,0.12388759739737322,8926.2,0.001387909719672125
0,76.80957,30.744244,0.0933281202698264,8550.0,0.0010915569622201918,0.0933281202698264,6934.6,0.0013458327844407235
0,76.770566,30.75625,0.02084523980770081,11663.8,0.00017871739748367437,0.10655350360766741,8052.8,0.0013231857690203085
0,76.778147,30.738008,0.012290661155670901,8981.5,0.00013684419256995936,0.0664043727703304,5468.8,0.0012142402861748537
0,76.778731,30.756758,0.06702807903752273,11290.8,0.0005936521684692204,0.08093828721125192,8418.6,0.0009614221748420393
0,76.767487,30.724379,0.014830162431707872,6879.8,0.0002155609528141497,0.014830162431707872,3949.7,0.00037547566730910886
0,76.775276,30.693654,0.0,5334.3,0.0,0.0,4054.2,0.0
0,76.794488,30.691011,0.0,2823.8,0.0,0.0,3686.6,0.0
0,76.797529,30.689395,0.0,2369.0,0.0,0.0,3889.6,0.0
0,76.781403,30.706507,0.0,5125.2,0.0,0.0,1568.6,0.0
0,76.801279,30.691834,0.0,1798.6,0.0,0.0,4654.5,0.0
0,76.777493,30.713325,0.0,5265.1,0.0,0.0,0.0,
